"","Time","Sl_No.","UPI_Remitter_Bank","Total_Volume","Approved.","BD.","TD.","Total.Debit.Reversal.Count","Debit.Reversal.Success"
"526","""Jun 22""",26,"Karur Vysya Bank",35.43,31.465383,3.496941,0.467676,0.15,0.131385
"527","""Jun 22""",27,"Bandhan Bank",27.4,21.78574,5.2334,0.35894,0.2,0.14102
"528","""Jun 22""",28,"South Indian Bank",24.62,22.78581,1.491972,0.342218,0.17,0.162027
"529","""Jun 22""",29,"Equitas Small Finance Bank",19.63,15.721667,2.82672,1.07965,0.19,0.104329
"530","""Jun 22""",30,"City Union Bank",18.76,17.017196,1.46328,0.279524,0.08,0.078256
"531","""Jun 22""",31,"Citibank",16.78,15.887304,0.719862,0.172834,0.04,0.039132
"532","""Jun 22""",32,"Andhra Pradesh Grameena Vikas Bank",16.62,9.591402,4.42092,2.59272,0.86,0.040764
"533","""Jun 22""",33,"Ujjivan Small Finance Bank",16.55,13.04802,1.39682,2.10185,0.53,0.17914
"534","""Jun 22""",34,"Dbs Bank India Limited",15.97,15.213022,0.720247,0.036731,0.06,0.0588
"535","""Jun 22""",35,"Standard Chartered",15.71,15.117733,0.457161,0.133535,0.1,0.0932
"536","""Jun 22""",36,"Maharashtra Gramin Bank",15.47,9.596041,4.73382,1.135498,0.24,0.091248
"537","""Jun 22""",37,"Tamilnad Mercantile Bank",15.15,13.90467,1.195335,0.05151,0.07,0.035973
"538","""Jun 22""",38,"Au Small Finance Bank",14.75,13.69685,0.94105,0.1121,0.1,0.00012
"539","""Jun 22""",39,"Punjab And Sind Bank",14.74,13.06701,1.474,0.19162,0.1,0.07394
"540","""Jun 22""",40,"Jammu And Kashmir Bank",14.49,11.906433,1.50696,1.07226,0.24,0.125496
"541","""Jun 22""",41,"Pragathi Krishna Gramin Bank",14.22,12.166632,1.6353,0.40527,0.2,0.10064
"542","""Jun 22""",42,"Saraswat Bank",12.07,11.467707,0.453832,0.149668,0.07,0.055839
"543","""Jun 22""",43,"Rajasthan Marudhara Gramin Bank",10.16,6.733032,1.91008,1.50368,0.51,0.016371
"544","""Jun 22""",44,"Esaf Small Finance Bank Ltd.",9.76,7.575712,1.9032,0.277184,0.07,0.048636
"545","""Jun 22""",45,"Andhra Pragathi Grameena Bank",9.28,6.51456,2.06016,0.697856,0.24,0.143832
"546","""Jun 22""",46,"Kerala Gramin Bank",9.11,7.859197,1.10231,0.147582,0.07,0.040299
"547","""Jun 22""",47,"Sarva Haryana Gramin Bank",8.27,6.5333,0.632655,1.09991,0.21,0.084378
"548","""Jun 22""",48,"Rbl Bank",7.41,6.646029,0.663195,0.100776,0.04,0.0334
"549","""Jun 22""",49,"Telangana Grameena Bank",6.79,5.061266,1.46664,0.257341,0.15,0.028515
"550","""Jun 22""",50,"Karnataka Vikas Grameena Bank",6.78,5.308062,1.23396,0.236622,0.1,0.04545
"551","""July 22""",1,"State Bank Of India",1709.44,1573.710464,124.105344,11.624192,7.91,7.817453
"552","""July 22""",2,"Hdfc Bank Ltd",570.34,539.25647,30.627258,0.456272,2.44,2.409988
"553","""July 22""",3,"Bank Of Baroda",405.95,375.463155,26.183775,4.30307,2.25,2.037375
"554","""July 22""",4,"Union Bank Of India",391,360.3065,29.4814,1.2121,2.1,1.8564
"555","""July 22""",5,"Icici Bank",359.49,341.371704,16.752234,1.366062,1.71,1.532844
"556","""July 22""",6,"Axis Bank Ltd",328.07,305.006679,19.848235,3.182279,1.41,1.059192
"557","""July 22""",7,"Paytm Payments Bank",315.91,302.483825,13.26822,0.157955,0.95,0.92682
"558","""July 22""",8,"Punjab National Bank",289.34,265.700922,20.745678,2.8934,2.23,1.886134
"559","""July 22""",9,"Canara Bank",285.57,258.840648,22.531473,4.169322,2.75,2.377375
"560","""July 22""",10,"Kotak Mahindra Bank",270.94,249.048048,14.9017,6.990252,3.38,3.152188
"561","""July 22""",11,"Bank Of India",220.54,206.97679,11.027,2.514156,1.42,1.08417
"562","""July 22""",12,"Indian Bank",162.24,151.791744,9.426144,1.005888,0.89,0.804916
"563","""July 22""",13,"Central Bank Of India",118.89,90.689292,14.14791,13.91013,5.9,2.65441
"564","""July 22""",14,"Federal Bank",103.47,97.530822,5.79432,0.144858,0.44,0.434456
"565","""July 22""",15,"Airtel Payments Bank",102.04,88.560516,10.91828,2.479572,1.34,1.036088
"566","""July 22""",16,"Yes Bank Ltd",92.32,87.574752,4.588304,0.156944,0,0
"567","""July 22""",17,"Idbi Bank Limited",86,81.7344,3.6378,0.6278,0.52,0.475592
"568","""July 22""",18,"India Post Payment Bank",84.67,67.041706,14.81725,2.734841,0.96,0.589248
"569","""July 22""",19,"Indian Overseas Bank",81.55,76.20032,4.51787,0.83181,0.55,0.524975
"570","""July 22""",20,"Bank Of Maharashtra",77.46,72.19272,4.206078,1.053456,0.56,0.47152
"571","""July 22""",21,"Uco Bank",70.69,65.60032,4.488815,0.593796,0.5,0.3716
"572","""July 22""",22,"Karnataka Bank",57.65,47.11158,4.3814,6.1109,1.58,0.27413
"573","""July 22""",23,"Indusind Bank",56.37,52.446648,3.742968,0.186021,0.29,0.282054
"574","""July 22""",24,"Idfc First Bank",42.82,39.71555,2.432176,0.672274,0.32,0.175616
"575","""July 22""",25,"Fino Payments Bank",40.16,32.955296,5.86336,1.329296,0.57,0.352374
"576","""July 22""",26,"Karur Vysya Bank",36.87,33.66231,2.739441,0.468249,0.21,0.187341
"577","""July 22""",27,"Bandhan Bank",28.23,24.018084,3.50052,0.700104,0.26,0.201084
"578","""July 22""",28,"South Indian Bank",26.24,24.235264,1.768576,0.23616,0,0
"579","""July 22""",29,"Equitas Small Finance Bank",20.88,17.317872,3.2364,0.325728,0.14,0.119812
"580","""July 22""",30,"City Union Bank",19.61,17.994136,1.409959,0.207866,0,0
"581","""July 22""",31,"Citibank",17.63,16.882488,0.715778,0.031734,0,0
"582","""July 22""",32,"Ujjivan Small Finance Bank",16.75,14.7199,1.405325,0.624775,0.19,0.123215
"583","""July 22""",33,"Dbs Bank India Limited",16.62,15.815592,0.76452,0.039888,0,0
"584","""July 22""",34,"Standard Chartered",16.55,15.826765,0.465055,0.25818,0,0
"585","""July 22""",35,"Tamilnad Mercantile Bank",16.46,14.688904,1.295402,0.474048,0,0
"586","""July 22""",36,"Au Small Finance Bank",15.99,14.920269,1.029756,0.041574,0,0
"587","""July 22""",37,"Punjab And Sind Bank",15.97,14.448059,1.496389,0.025552,0.01,0
"588","""July 22""",38,"Andhra Pradesh Grameena Vikas Bank",15.7,10.34944,3.8622,1.48522,0,0
"589","""July 22""",39,"Maharashtra Gramin Bank",15.5,8.58855,4.65,2.2475,0,0
"590","""July 22""",40,"Pragathi Krishna Gramin Bank",15.08,12.934116,1.70404,0.42978,0.01,0
"591","""July 22""",41,"Jammu And Kashmir Bank",14.74,13.208514,1.188044,0.343442,0,0
"592","""July 22""",42,"Saraswat Bank",12.72,12.133608,0.532968,0.053424,0,0
"593","""July 22""",43,"Rajasthan Marudhara Gramin Bank",10.97,7.022994,2.73153,1.2067,0.01,0
"594","""July 22""",44,"Esaf Small Finance Bank Ltd.",9.77,8.260535,1.29941,0.208101,0.01,0
"595","""July 22""",45,"Kerala Gramin Bank",9.6,8.35872,1.0752,0.1584,0,0
"596","""July 22""",46,"Andhra Pragathi Grameena Bank",9.17,7.166355,1.61392,0.386057,0.18,0.155952
"597","""July 22""",47,"Sarva Haryana Gramin Bank",8.75,7.09975,0.95375,0.690375,0.01,0
"598","""July 22""",48,"Rbl Bank",7.99,7.176618,0.643994,0.169388,0.01,0
"599","""July 22""",49,"Telangana Grameena Bank",7.27,4.701509,1.47581,1.0905,0,0
"600","""July 22""",50,"Karnataka Vikas Grameena Bank",6.78,5.655198,0.96276,0.158652,0.01,0
"601","""Aug 22""",1,"State Bank Of India",1793.55,1636.79373,129.673665,27.082605,8.02,7.316646
"602","""Aug 22""",2,"Hdfc Bank Ltd",594.28,555.35466,32.507116,6.358796,3.44,3.23704
"603","""Aug 22""",3,"Bank Of Baroda",432.55,402.44452,29.49991,0.562315,1.68,1.659504
"604","""Aug 22""",4,"Union Bank Of India",406.68,371.50218,30.70434,4.47348,1.8,1.25892
"605","""Aug 22""",5,"Icici Bank",379.89,356.488776,17.209017,6.192207,1.75,1.4735
"606","""Aug 22""",6,"Axis Bank Ltd",339.15,314.18856,22.282155,2.679285,0.89,0.515844
"607","""Aug 22""",7,"Paytm Payments Bank",322.02,307.979928,13.975668,0.064404,0.82,0.809176
"608","""Aug 22""",8,"Punjab National Bank",305.33,282.460783,17.953404,4.915813,2.37,1.996488
"609","""Aug 22""",9,"Canara Bank",297.1,271.81679,22.69844,2.58477,1.47,1.239063
"610","""Aug 22""",10,"Kotak Mahindra Bank",286.52,265.718648,16.159728,4.612972,1.17,1.114893
"611","""Aug 22""",11,"Bank Of India",230.16,216.741672,12.19848,1.219848,0.95,0.797525
"612","""Aug 22""",12,"Indian Bank",170.2,157.6052,10.75664,1.85518,0.79,0.67782
"613","""Aug 22""",13,"Airtel Payments Bank",118.87,101.776494,14.97762,2.080225,0.87,0.642669
"614","""Aug 22""",14,"Central Bank Of India",113.76,93.237696,12.28608,8.13384,1.22,0.447374
"615","""Aug 22""",15,"Federal Bank",109.19,102.223678,6.682428,0.272975,0.41,0.393477
"616","""Aug 22""",16,"India Post Payment Bank",97.79,77.811503,18.09115,1.887347,0.43,0.280876
"617","""Aug 22""",17,"Yes Bank Ltd",91.23,86.12112,4.981158,0.127722,0,0
"618","""Aug 22""",18,"Idbi Bank Limited",89.05,84.49064,3.909295,0.650065,0.47,0.405375
"619","""Aug 22""",19,"Indian Overseas Bank",86.15,80.627785,4.94501,0.58582,0.44,0.41822
"620","""Aug 22""",20,"Bank Of Maharashtra",79.97,74.012235,4.326377,1.631388,0.33,0.20493
"621","""Aug 22""",21,"Uco Bank",75.13,69.653023,4.612982,0.863995,0.36,0.25758
"622","""Aug 22""",22,"Indusind Bank",59.38,55.25309,4.00815,0.11876,0.26,0.251914
"623","""Aug 22""",23,"Karnataka Bank",58.99,50.737299,4.347563,3.905138,0.2,0.03546
"624","""Aug 22""",24,"Idfc First Bank",47.41,43.764171,2.768744,0.877085,0.19,0.116983
"625","""Aug 22""",25,"Fino Payments Bank",46.31,36.311671,7.17805,2.7786,0.58,0.384482
"626","""Aug 22""",26,"Karur Vysya Bank",38.25,34.796025,2.85345,0.600525,0.2,0.1578
"627","""Aug 22""",27,"Bandhan Bank",29.21,24.892762,3.18389,1.115822,0.28,0.225008
"628","""Aug 22""",28,"South Indian Bank",27.96,26.150988,1.702764,0.106248,0.1,0.09648
"629","""Aug 22""",29,"Equitas Small Finance Bank",21.68,17.630176,3.44712,0.602704,0.11,0.063745
"630","""Aug 22""",30,"City Union Bank",20.53,18.795215,1.515114,0.217618,0.08,0.06748
"631","""Aug 22""",31,"Ujjivan Small Finance Bank",17.83,16.027387,1.330118,0.472495,0.09,0.053307
"632","""Aug 22""",32,"Au Small Finance Bank",17.57,16.160886,1.112181,0.296933,0,0
"633","""Aug 22""",33,"Citibank",17.51,16.538195,0.756432,0.217124,0.07,0.064876
"634","""Aug 22""",34,"Punjab And Sind Bank",17.27,15.337487,1.77881,0.148522,0.1,0.07605
"635","""Aug 22""",35,"Tamilnad Mercantile Bank",17.12,15.0656,1.487728,0.566672,0.07,0.034811
"636","""Aug 22""",36,"Standard Chartered",16.91,16.138904,0.514064,0.257032,0.08,0.059336
"637","""Aug 22""",37,"Dbs Bank India Limited",16.88,16.063008,0.789984,0.02532,0.06,0.057474
"638","""Aug 22""",38,"Jammu And Kashmir Bank",16.21,14.347471,1.139563,0.722966,0.09,0.063495
"639","""Aug 22""",39,"Pragathi Krishna Gramin Bank",14.98,12.878306,1.66278,0.431424,0.11,0.064284
"640","""Aug 22""",40,"Andhra Pradesh Grameena Vikas Bank",14.67,10.63575,2.50857,1.51101,0.06,0.006552
"641","""Aug 22""",41,"Maharashtra Gramin Bank",14.43,10.284261,2.56854,1.55844,0.05,0.00755
"642","""Aug 22""",42,"Saraswat Bank",13.33,12.752811,0.513205,0.063984,0.05,0.045715
"643","""Aug 22""",43,"Esaf Small Finance Bank Ltd.",10.54,8.798792,1.4756,0.261392,0.05,0.031745
"644","""Aug 22""",44,"Rajasthan Marudhara Gramin Bank",10.48,8.307496,1.38336,0.779712,0.04,0.006488
"645","""Aug 22""",45,"Kerala Gramin Bank",10.22,8.949654,1.13442,0.129794,0.04,0.027932
"646","""Aug 22""",46,"Andhra Pragathi Grameena Bank",9.05,7.186605,1.40275,0.45612,0.14,0.114436
"647","""Aug 22""",47,"Sarva Haryana Gramin Bank",8.89,7.700518,0.91567,0.268478,0.09,0.068292
"648","""Aug 22""",48,"Rbl Bank",8.63,7.729891,0.69903,0.201079,0.06,0.049248
"649","""Aug 22""",49,"Baroda Rajasthan Kshetriya Gramin Bank",7.52,5.945312,0.588816,0.98512,0.06,0.014436
"650","""Aug 22""",50,"Baroda Up Gramin Bank",7.19,5.375244,0.74057,1.07131,0.07,0.016352
"651","""Sept 22""",1,"State Bank Of India",1865.75,1686.451425,126.311275,52.9873,11.29,9.56263
"652","""Sept 22""",2,"Hdfc Bank Ltd",610.12,576.319352,33.007492,0.793156,2.39,2.342678
"653","""Sept 22""",3,"Bank Of Baroda",450.27,418.525965,30.61836,1.080648,1.69,1.645722
"654","""Sept 22""",4,"Union Bank Of India",420.12,380.83878,32.727348,6.553872,1.95,1.24527
"655","""Sept 22""",5,"Icici Bank",370.12,348.171884,17.987832,3.923272,1.35,1.11915
"656","""Sept 22""",6,"Axis Bank Ltd",344.25,328.930875,15.0093,0.309825,1.07,0.917311
"657","""Sept 22""",7,"Paytm Payments Bank",340.75,326.540725,14.072975,0.1363,0.78,0.753402
"658","""Sept 22""",8,"Punjab National Bank",318.28,292.785772,17.98282,7.47958,2.77,2.152844
"659","""Sept 22""",9,"Canara Bank",305.88,277.830804,21.442188,6.607008,2.2,1.7919
"660","""Sept 22""",10,"Kotak Mahindra Bank",300.14,280.810984,16.95791,2.371106,1.2,1.119
"661","""Sept 22""",11,"Bank Of India",236.49,223.293858,11.138679,2.057463,0.98,0.738626
"662","""Sept 22""",12,"Indian Bank",175.26,160.80105,10.410444,4.048506,1.06,0.769242
"663","""Sept 22""",13,"Airtel Payments Bank",131.86,103.77382,23.86666,4.100846,0.69,0.452778
"664","""Sept 22""",14,"India Post Payment Bank",119.05,78.394425,29.7625,10.797835,0.6,0.26694
"665","""Sept 22""",15,"Central Bank Of India",114.42,98.160918,11.350464,4.908618,0.85,0.322405
"666","""Sept 22""",16,"Federal Bank",111.27,104.782959,6.164358,0.322683,0.44,0.401808
"667","""Sept 22""",17,"Yes Bank Ltd",99.75,90.3735,9.0972,0.2793,0,0
"668","""Sept 22""",18,"Idbi Bank Limited",91.74,86.712648,3.779688,1.247664,0.51,0.418659
"669","""Sept 22""",19,"Indian Overseas Bank",88.59,83.106279,4.748424,0.735297,0.47,0.443821
"670","""Sept 22""",20,"Bank Of Maharashtra",83.51,75.042086,5.269481,3.198433,0.52,0.318812
"671","""Sept 22""",21,"Uco Bank",79.57,71.93128,4.941297,2.697423,0.54,0.257526
"672","""Sept 22""",22,"Indusind Bank",61.95,57.396675,4.28694,0.266385,0.27,0.227394
"673","""Sept 22""",23,"Karnataka Bank",60.11,52.217557,4.309887,3.582556,0.22,0.054142
"674","""Sept 22""",24,"Idfc First Bank",50.04,45.196128,2.947356,1.891512,0.16,0.057904
"675","""Sept 22""",25,"Fino Payments Bank",49.9,38.42799,7.5349,3.91715,0.81,0.586683
"676","""Sept 22""",26,"Karur Vysya Bank",38.75,35.537625,2.894625,0.31775,0.19,0.166155
"677","""Sept 22""",27,"Bandhan Bank",32.04,24.609924,6.2478,1.163052,0.35,0.308035
"678","""Sept 22""",28,"South Indian Bank",28.73,26.853931,1.83872,0.037349,0.08,0.07156
"679","""Sept 22""",29,"Equitas Small Finance Bank",22.35,17.41959,3.01725,1.89975,0.18,0.09432
"680","""Sept 22""",30,"City Union Bank",21.09,19.44498,1.427793,0.217227,0.08,0.07628
"681","""Sept 22""",31,"Ujjivan Small Finance Bank",18.79,16.275898,1.324695,1.189407,0.1,0.04698
"682","""Sept 22""",32,"Au Small Finance Bank",18.54,16.882524,1.166166,0.493164,0,0
"683","""Sept 22""",33,"Punjab And Sind Bank",18.02,15.91166,1.94616,0.154972,0.1,0.0732
"684","""Sept 22""",34,"Jammu And Kashmir Bank",17.61,15.824346,1.253832,0.531822,0.11,0.081114
"685","""Sept 22""",35,"Citibank",17.22,16.433046,0.693966,0.092988,0.05,0.04482
"686","""Sept 22""",36,"Tamilnad Mercantile Bank",17.19,15.885279,1.280655,0.024066,0.04,0.031128
"687","""Sept 22""",37,"Standard Chartered",16.99,16.325691,0.479118,0.185191,0.07,0.059374
"688","""Sept 22""",38,"Dbs Bank India Limited",16.59,15.649347,0.783048,0.159264,0.07,0.065457
"689","""Sept 22""",39,"Maharashtra Gramin Bank",16.48,9.691888,3.64208,3.1312,0.04,0.002676
"690","""Sept 22""",40,"Andhra Pradesh Grameena Vikas Bank",15.32,10.192396,2.9874,2.12948,0.07,0.007511
"691","""Sept 22""",41,"Pragathi Krishna Gramin Bank",15.28,12.81992,1.84888,0.598976,0.13,0.094471
"692","""Sept 22""",42,"Saraswat Bank",13.3,12.76534,0.49343,0.04123,0.04,0.03686
"693","""Sept 22""",43,"Esaf Small Finance Bank Ltd.",11.74,8.627726,2.935,0.171404,0.06,0.052116
"694","""Sept 22""",44,"Rajasthan Marudhara Gramin Bank",11.61,8.7075,1.33515,1.56735,0.04,0.003224
"695","""Sept 22""",45,"Kerala Gramin Bank",10.72,9.225632,1.20064,0.285152,0.05,0.030495
"696","""Sept 22""",46,"Sarva Haryana Gramin Bank",10.24,7.24992,2.21184,0.776192,0.09,0.06723
"697","""Sept 22""",47,"Andhra Pragathi Grameena Bank",9.35,7.060185,1.4025,0.885445,0.25,0.21195
"698","""Sept 22""",48,"Rbl Bank",9,8.0847,0.756,0.1593,0.06,0.04806
"699","""Sept 22""",49,"Baroda Up Gramin Bank",7.74,5.586732,0.82044,1.32354,0.06,0.02775
"700","""Sept 22""",50,"Baroda Rajasthan Kshetriya Gramin Bank",7.27,6.342348,0.655027,0.271898,0.04,0.022608
"701","""Oct 22""",1,"State Bank Of India",1972.78,1819.100438,130.006202,23.476082,8.78,8.295344
"702","""Oct 22""",2,"Hdfc Bank Ltd",660.29,623.643905,35.259486,1.452638,0.97,0.940512
"703","""Oct 22""",3,"Bank Of Baroda",478.92,447.167604,30.267744,1.43676,0.96,0.92256
"704","""Oct 22""",4,"Union Bank Of India",446.71,408.29294,33.235224,5.181836,0.73,0.53509
"705","""Oct 22""",5,"Icici Bank",401.27,380.203325,19.100452,1.966223,0.91,0.824369
"706","""Oct 22""",6,"Axis Bank Ltd",371.17,355.135456,15.886076,0.185585,0.93,0.861738
"707","""Oct 22""",7,"Paytm Payments Bank",362.51,347.937098,14.5004,0.072502,0.98,0.962752
"708","""Oct 22""",8,"Punjab National Bank",333.94,312.601234,19.067974,2.270792,0.82,0.675516
"709","""Oct 22""",9,"Kotak Mahindra Bank",325.73,305.20901,19.967249,0.553741,0.79,0.627418
"710","""Oct 22""",10,"Canara Bank",323.12,301.923328,20.67968,0.516992,0.92,0.846124
"711","""Oct 22""",11,"Bank Of India",252.93,238.538283,11.685366,2.706351,0.71,0.501757
"712","""Oct 22""",12,"Indian Bank",185.22,173.106612,10.335276,1.778112,0.8,0.64152
"713","""Oct 22""",13,"Airtel Payments Bank",140.51,109.274627,24.02721,7.095755,0.72,0.515592
"714","""Oct 22""",14,"Central Bank Of India",119.96,103.40552,11.300232,5.254248,0.34,0.114342
"715","""Oct 22""",15,"Federal Bank",118.98,112.55508,6.210756,0.214164,0.97,0.936632
"716","""Oct 22""",16,"India Post Payment Bank",114.22,92.826594,18.38942,3.003986,0.81,0.655938
"717","""Oct 22""",17,"Idbi Bank Limited",97.92,92.740032,4.004928,1.17504,0.84,0.702324
"718","""Oct 22""",18,"Indian Overseas Bank",94.16,88.387992,4.89632,0.875688,0.96,0.920832
"719","""Oct 22""",19,"Yes Bank Ltd",92.51,89.003871,3.348862,0.157267,0,0
"720","""Oct 22""",20,"Bank Of Maharashtra",88.07,82.43352,4.526798,1.100875,0.91,0.824369
"721","""Oct 22""",21,"Uco Bank",82.78,76.232102,5.082692,1.456928,0.47,0.220665
"722","""Oct 22""",22,"Indusind Bank",67,62.8594,3.8994,0.2412,0.94,0.88125
"723","""Oct 22""",23,"Karnataka Bank",62.54,54.434816,4.577928,3.521002,0.29,0.084767
"724","""Oct 22""",24,"Idfc First Bank",55.62,50.64201,2.925612,2.046816,0.47,0.220007
"725","""Oct 22""",25,"Fino Payments Bank",54.25,44.870175,8.19175,1.18265,0.74,0.545454
"726","""Oct 22""",26,"Karur Vysya Bank",40.45,37.298945,3.00948,0.141575,0.97,0.940318
"727","""Oct 22""",27,"South Indian Bank",30.59,28.644476,1.902698,0.042826,0.96,0.922752
"728","""Oct 22""",28,"Bandhan Bank",30.23,27.336989,2.182606,0.710405,0.92,0.846676
"729","""Oct 22""",29,"City Union Bank",22.2,20.54832,1.45632,0.19536,0.91,0.828009
"730","""Oct 22""",30,"Equitas Small Finance Bank",22.13,17.982838,3.07607,1.068879,0.45,0.201465
"731","""Oct 22""",31,"Ujjivan Small Finance Bank",19.94,17.61699,1.329998,0.993012,0.59,0.349516
"732","""Oct 22""",32,"Jammu And Kashmir Bank",19.69,17.748566,1.325137,0.618266,0.76,0.575624
"733","""Oct 22""",33,"Au Small Finance Bank",19.57,18.262724,1.223125,0.082194,0.8,0.6392
"734","""Oct 22""",34,"Punjab And Sind Bank",18.58,14.646614,2.6012,1.324754,0.22,0.048994
"735","""Oct 22""",35,"Citibank",18.52,17.671784,0.77784,0.070376,0.98,0.955892
"736","""Oct 22""",36,"Tamilnad Mercantile Bank",18.51,17.021796,1.421568,0.066636,0.74,0.549302
"737","""Oct 22""",37,"Standard Chartered",18.42,17.662938,0.504708,0.252354,0.95,0.90231
"738","""Oct 22""",38,"Dbs Bank India Limited",17.23,16.275458,0.825317,0.129225,0.96,0.921888
"739","""Oct 22""",39,"Maharashtra Gramin Bank",17.07,10.518534,4.83081,1.707,0.2,0.03906
"740","""Oct 22""",40,"Andhra Pradesh Grameena Vikas Bank",15.18,11.706816,2.51988,0.945714,0.19,0.036917
"741","""Oct 22""",41,"Pragathi Krishna Gramin Bank",15.16,13.15888,1.86468,0.13644,0.84,0.70644
"742","""Oct 22""",42,"Saraswat Bank",15.11,14.424006,0.6044,0.081594,0.83,0.687655
"743","""Oct 22""",43,"Rajasthan Marudhara Gramin Bank",12.45,8.95404,1.5936,1.8924,0.09,0.007776
"744","""Oct 22""",44,"Kerala Gramin Bank",11.85,10.48725,1.31535,0.04266,0.95,0.90478
"745","""Oct 22""",45,"Esaf Small Finance Bank Ltd.",10.85,9.722685,0.945035,0.18228,0.87,0.76038
"746","""Oct 22""",46,"Andhra Pragathi Grameena Bank",10.11,7.408608,1.67826,1.011,0.43,0.186491
"747","""Oct 22""",47,"Rbl Bank",9.75,8.953425,0.718575,0.078,0.89,0.789519
"748","""Oct 22""",48,"Sarva Haryana Gramin Bank",9.22,7.982676,0.84824,0.389084,0.85,0.72403
"749","""Oct 22""",49,"Baroda Rajasthan Kshetriya Gramin Bank",7.84,6.360592,0.8232,0.652288,0.28,0.078232
"750","""Oct 22""",50,"Baroda Up Gramin Bank",7.82,6.569582,0.85238,0.391782,0.46,0.213072
"751","""Nov 22""",1,"State Bank Of India",1951.85,1811.70717,122.96655,17.17628,8.51,6.84204
"752","""Nov 22""",2,"Hdfc Bank Ltd",649.64,615.079152,33.521424,1.039424,2.29,2.277634
"753","""Nov 22""",3,"Bank Of Baroda",475.43,445.430367,29.334031,0.713145,1.69,1.679522
"754","""Nov 22""",4,"Union Bank Of India",447.27,413.590569,31.621989,2.057442,2.04,1.602828
"755","""Nov 22""",5,"Icici Bank",396.06,374.67276,18.81285,2.57439,2.91,1.974144
"756","""Nov 22""",6,"Axis Bank Ltd",384.42,369.120084,14.723286,0.57663,2.04,1.373736
"757","""Nov 22""",7,"Paytm Payments Bank",364,349.4764,13.9048,0.6188,1.66,1.55376
"758","""Nov 22""",8,"Canara Bank",332.82,307.758654,21.034224,4.027122,1.34,0.976994
"759","""Nov 22""",9,"Punjab National Bank",328.34,303.648832,18.419874,6.23846,1.21,0.935451
"760","""Nov 22""",10,"Kotak Mahindra Bank",325.86,308.328732,16.521102,1.010166,1.18,0.840278
"761","""Nov 22""",11,"Bank Of India",249.69,237.130593,10.936422,1.622985,1.1,0.76219
"762","""Nov 22""",12,"Indian Bank",188.36,176.530992,10.491652,1.337356,0.98,0.691292
"763","""Nov 22""",13,"Airtel Payments Bank",140.25,113.897025,18.65325,7.615575,1.78,0.805628
"764","""Nov 22""",14,"Federal Bank",122.16,114.683808,6.755448,0.720744,0.94,0.69842
"765","""Nov 22""",15,"India Post Payment Bank",121.93,99.263213,18.53336,4.096848,1.02,0.752658
"766","""Nov 22""",16,"Central Bank Of India",117.72,103.699548,10.53594,3.484512,0.47,0.429439
"767","""Nov 22""",17,"Indian Overseas Bank",95.82,89.668356,5.049714,1.10193,0.49,0.463834
"768","""Nov 22""",18,"Idbi Bank Limited",95.5,90.14245,4.07785,1.28925,0.52,0.394784
"769","""Nov 22""",19,"Bank Of Maharashtra",87.16,81.590476,4.087804,1.48172,0.87,0.415773
"770","""Nov 22""",20,"Uco Bank",83.44,76.689704,4.872896,1.885744,0.6,0.56922
"771","""Nov 22""",21,"Yes Bank Ltd",80.19,76.028139,3.480246,0.681615,0.3,0.2805
"772","""Nov 22""",22,"Indusind Bank",66.86,62.768168,3.797648,0.294184,0.34,0.272272
"773","""Nov 22""",23,"Karnataka Bank",62.76,53.923392,4.725828,4.11078,0.3,0.24999
"774","""Nov 22""",24,"Idfc First Bank",56.3,50.37724,3.37237,2.55039,1.01,0.302394
"775","""Nov 22""",25,"Fino Payments Bank",54.03,44.239764,8.6448,1.096809,0.43,0.204465
"776","""Nov 22""",26,"Karur Vysya Bank",40.64,37.258752,2.897632,0.483616,0.26,0.147368
"777","""Nov 22""",27,"South Indian Bank",31.42,29.51909,1.844354,0.056556,0.24,0.224112
"778","""Nov 22""",28,"Bandhan Bank",31.07,28.040675,2.028871,1.000454,0.11,0.108097
"779","""Nov 22""",29,"City Union Bank",22.51,20.887029,1.413628,0.209343,0.15,0.097035
"780","""Nov 22""",30,"Equitas Small Finance Bank",21.51,18.580338,2.7963,0.114003,0.1,0.09699
"781","""Nov 22""",31,"Jammu And Kashmir Bank",21.45,18.84168,1.42428,1.18404,0.09,0.085779
"782","""Nov 22""",32,"Ujjivan Small Finance Bank",19.93,17.875217,1.305415,0.749368,0.09,0.079632
"783","""Nov 22""",33,"Au Small Finance Bank",19.43,18.207853,1.154142,0.068005,0.17,0.106522
"784","""Nov 22""",34,"Maharashtra Gramin Bank",19.41,10.046616,8.30748,1.038435,0.09,0.08451
"785","""Nov 22""",35,"Tamilnad Mercantile Bank",18.78,17.209992,1.354038,0.21597,0.23,0.063227
"786","""Nov 22""",36,"Standard Chartered",18.34,17.604566,0.475006,0.260428,0.07,0.0609
"787","""Nov 22""",37,"Punjab And Sind Bank",18.14,16.050272,1.783162,0.304752,0.07,0.05355
"788","""Nov 22""",38,"Citibank",17.81,16.999645,0.724867,0.085488,0.06,0.057438
"789","""Nov 22""",39,"Dbs Bank India Limited",17.33,16.492961,0.819709,0.019063,0.09,0.048258
"790","""Nov 22""",40,"Pragathi Krishna Gramin Bank",15.27,13.214658,1.92402,0.119106,0.2,0.04368
